Iteration,Live Cell Count
810,376
811,384
812,393
813,397
814,398
815,403
816,411
817,429
818,400
819,385
820,386
821,368
822,374
823,387
824,378
825,392
826,378
827,384
828,379
829,394
830,387
831,390
832,402
833,419
834,374
835,380
836,366
837,371
838,372
839,369
840,372
841,358
842,364
843,358
844,368
845,370
846,380
847,374
848,378
849,380
850,380
851,373
852,370
853,375
854,374
855,389
856,372
857,381
858,383
859,385
860,389
861,387
862,389
863,393
864,393
865,390
866,395
867,396
868,391
869,403
870,384
871,388
872,393
873,397
874,408
875,395
876,393
877,382
878,378
879,381
880,368
881,366
882,362
883,363
884,365
885,367
886,374
887,383
888,385
889,386
890,384
891,386
892,402
893,408
894,403
895,417
896,428
897,425
898,433
899,406
900,397
901,372
902,373
903,382
904,376
905,389
906,379
907,390
908,395
909,380
910,398
911,390
912,405
913,404
914,426
915,421
916,442
917,437
918,427
919,444
920,449
921,443
922,452
923,428
924,424
925,447
926,447
927,438
928,456
929,447
930,444
931,474
932,462
933,477
934,465
935,477
936,476
937,489
938,464
939,448
940,443
941,428
942,424
943,418
944,440
945,419
946,435
947,414
948,413
949,399
950,389
951,382
952,380
953,401
954,381
955,383
956,373
957,372
958,375
959,373
960,384
961,378
962,382
963,390
964,382
965,375
966,372
967,371
968,374
969,367
970,366
971,368
972,376
973,381
974,379
975,364
976,367
977,365
978,370
979,376
980,371
981,358
982,361
983,364
984,361
985,369
986,365
987,365
988,364
989,373
990,386
991,378
992,381
993,381
994,387
995,387
996,389
997,389
998,391
999,388
1000,384
1001,381
1002,379
1003,377
1004,380
1005,386
1006,377
1007,378
1008,387
1009,380
1010,372
1011,377
1012,381
1013,382
1014,379
1015,378
1016,379
1017,383
1018,397
1019,391
1020,401
1021,402
1022,411
1023,419
1024,426
1025,444
1026,420
1027,424
1028,422
1029,439
1030,418
1031,433
1032,424
1033,442
1034,422
1035,461
1036,427
1037,453
1038,450
1039,460
1040,448
1041,456
1042,425
1043,441
1044,442
1045,445
1046,449
1047,453
1048,464
1049,438
1050,441
1051,438
1052,427
1053,427
1054,442
1055,420
1056,428
1057,441
1058,438
1059,445
1060,449
1061,472
1062,446
1063,451
1064,433
1065,439
1066,430
1067,420
1068,423
1069,417
1070,421
1071,429
1072,409
1073,401
1074,382
1075,381
1076,370
1077,371
1078,373
1079,372
1080,363
1081,376
1082,368
1083,369
1084,365
1085,370
1086,356
1087,364
1088,363
1089,375
1090,356
1091,356
1092,367
1093,365
1094,375
1095,370
1096,356
1097,368
1098,358
1099,369
1100,373
1101,385
1102,384
1103,380
1104,372
1105,370
1106,382
1107,390
1108,407
1109,413
1110,437
1111,431
1112,461
1113,448
1114,473
1115,447
1116,476
1117,460
1118,474
1119,447
1120,474
1121,446
1122,477
1123,462
1124,473
1125,462
1126,461
1127,440
1128,469
1129,461
1130,454
1131,432
1132,434
1133,434
1134,443
1135,437
1136,449
1137,440
1138,439
1139,440
1140,452
1141,444
1142,475
1143,422
1144,433
1145,435
1146,432
1147,436
1148,430
1149,409
1150,413
1151,429
1152,421
1153,433
1154,420
1155,440
1156,437
1157,458
1158,458
1159,476
1160,481
1161,478
1162,481
1163,470
1164,474
1165,456
1166,453
1167,448
1168,449
1169,455
1170,455
1171,457
1172,463
1173,456
1174,484
1175,455
1176,470
1177,457
1178,469
1179,469
1180,474
1181,455
1182,458
1183,454
1184,439
1185,436
1186,439
1187,443
1188,422
1189,413
1190,419
1191,415
1192,429
1193,423
1194,431
1195,411
1196,405
1197,416
1198,423
1199,438
1200,415
1201,408
1202,432
1203,424
1204,432
1205,410
1206,408
1207,407
1208,413
1209,407
1210,414
1211,423
1212,415
1213,419
1214,410
1215,422
1216,427
1217,414
1218,410
1219,431
1220,425
1221,443
1222,437
1223,444
1224,437
1225,443
1226,437
1227,422
1228,439
1229,429
1230,444
1231,433
1232,432
1233,449
1234,450
1235,484
1236,439
1237,458
1238,430
1239,432
1240,432
1241,446
1242,449
1243,454
1244,454
1245,462
1246,467
1247,433
1248,451
1249,428
1250,432
1251,465
1252,420
1253,413
1254,403
1255,405
1256,392
1257,403
1258,383
1259,387
1260,376
1261,392
1262,375
1263,380
1264,388
1265,397
1266,398
1267,388
1268,393
1269,392
1270,404
1271,378
1272,377
1273,372
1274,370
1275,366
1276,380
1277,363
1278,378
1279,364
1280,379
1281,369
1282,379
1283,371
1284,385
1285,372
1286,373
1287,370
1288,373
1289,372
1290,363
1291,348
1292,349
1293,352
1294,351
1295,351
1296,352
1297,356
1298,350
1299,350
1300,344
1301,345
1302,343
1303,347
1304,354
1305,356
1306,360
1307,363
1308,375
1309,374
1310,361
1311,372
1312,364
1313,380
1314,359
1315,374
1316,371
1317,374
1318,359
1319,354
1320,351
1321,347
1322,351
1323,349
1324,356
1325,351
1326,346
1327,351
1328,348
1329,351
1330,353
1331,350
1332,348
1333,346
1334,351
1335,348
1336,359
1337,354
1338,353
1339,362
1340,365
1341,381
1342,362
1343,377
1344,367
1345,384
1346,375
1347,383
1348,386
1349,389
1350,388
1351,395
1352,392
1353,399
1354,389
1355,391
1356,395
1357,392
1358,378
1359,384
1360,371
1361,368
1362,372
1363,379
1364,374
1365,372
1366,374
1367,374
1368,369
1369,376
1370,360
1371,361
1372,370
1373,370
1374,368
1375,378
1376,366
1377,376
1378,380
1379,372
1380,380
1381,381
1382,374
1383,387
1384,376
1385,378
1386,375
1387,371
1388,378
1389,378
1390,381
1391,387
1392,390
1393,386
1394,384
1395,392
1396,386
1397,405
1398,398
1399,413
1400,400
1401,402
1402,389
1403,398
1404,406
1405,388
1406,393
1407,387
1408,386
1409,389
1410,389
1411,390
1412,381
1413,376
1414,390
1415,380
1416,389
1417,383
1418,397
1419,384
1420,393
1421,386
1422,386
1423,381
1424,393
1425,383
1426,391
1427,376
1428,374
1429,375
1430,376
1431,381
1432,383
1433,380
1434,374
1435,374
1436,368
1437,372
1438,362
1439,364
1440,353
1441,357
1442,359
1443,358
1444,366
1445,359
1446,359
1447,354
1448,361
1449,361
1450,355
1451,358
1452,361
1453,364
1454,370
1455,379
1456,388
1457,387
1458,400
1459,391
1460,401
1461,383
1462,386
1463,381
1464,382
1465,388
1466,390
1467,399
1468,402
1469,398
1470,395
1471,390
1472,399
1473,410
1474,431
1475,413
1476,433
1477,418
1478,402
1479,405
1480,410
1481,400
1482,396
1483,394
1484,391
1485,400
1486,398
1487,393
1488,401
1489,389
1490,381
1491,379
1492,374
1493,386
1494,381
1495,390
1496,377
1497,383
1498,383
1499,389
1500,381
1501,379
1502,380
1503,392
1504,382
1505,385
1506,376
1507,387
1508,381
1509,385
1510,380
1511,394
1512,392
1513,396
1514,382
1515,382
1516,378
1517,375
1518,386
1519,373
1520,378
1521,372
1522,368
1523,373
1524,373
1525,378
1526,385
1527,383
1528,384
1529,390
1530,382
1531,395
1532,370
1533,374
1534,378
1535,377
1536,382
1537,374
1538,376
1539,371
1540,372
1541,372
1542,377
1543,378
1544,397
1545,380
1546,376
1547,373
1548,372
1549,371
1550,365
1551,366
1552,366
1553,363
1554,366
1555,371
1556,362
1557,367
1558,368
1559,364
1560,363
1561,365
1562,360
1563,358
1564,350
1565,354
1566,347
1567,346
1568,345
1569,345
1570,350
1571,350
1572,355
1573,357
1574,358
1575,361
1576,361
1577,368
1578,364
1579,367
1580,368
1581,373
1582,380
1583,381
1584,379
1585,386
1586,381
1587,394
1588,381
1589,387
1590,390
1591,389
1592,390
1593,394
1594,393
1595,400
1596,417
1597,405
1598,412
1599,405
1600,429
1601,414
1602,406
1603,413
1604,387
1605,381
1606,380
1607,381
1608,380
1609,377
1610,389
1611,371
1612,374
1613,379
1614,393
1615,390
1616,405
1617,396
1618,383
1619,391
1620,385
1621,389
1622,396
1623,371
1624,378
1625,365
1626,363
1627,362
1628,361
1629,369
1630,366
1631,378
1632,365
1633,374
1634,367
1635,377
1636,380
1637,392
1638,382
1639,383
1640,383
1641,384
1642,379
1643,382
1644,383
1645,384
1646,389
1647,393
1648,386
1649,395
1650,391
1651,404
1652,396
1653,400
1654,401
1655,389
1656,385
1657,379
1658,378
1659,382
1660,386
1661,390
1662,389
1663,402
1664,394
1665,397
1666,389
1667,392
1668,378
1669,376
1670,381
1671,381
1672,375
1673,374
1674,374
1675,378
1676,379
1677,385
1678,391
1679,403
1680,387
1681,405
1682,398
1683,392
1684,399
1685,384
1686,395
1687,398
1688,414
1689,404
1690,402
1691,397
1692,397
1693,385
1694,389
1695,382
1696,389
1697,378
1698,369
1699,363
1700,369
1701,368
1702,370
1703,377
1704,381
1705,385
1706,385
1707,387
1708,381
1709,383
1710,384
1711,385
1712,381
1713,383
1714,372
1715,378
1716,377
1717,377
1718,373
1719,383
1720,379
1721,380
1722,378
1723,377
1724,371
1725,372
1726,369
1727,372
1728,381
1729,377
1730,396
1731,386
1732,399
1733,388
1734,397
1735,394
1736,401
1737,391
1738,401
1739,398
1740,395
1741,388
1742,380
1743,381
1744,378
1745,382
1746,376
1747,367
1748,366
1749,366
1750,365
1751,369
1752,368
1753,374
1754,370
1755,374
1756,376
1757,376
1758,372
1759,370
1760,368
1761,376
1762,370
1763,372
1764,368
1765,366
1766,367
1767,371
1768,372
1769,377
1770,368
1771,367
1772,363
1773,360
1774,361
1775,361
1776,362
1777,362
1778,364
1779,361
1780,361
1781,360
1782,359
1783,360
1784,359
1785,357
1786,356
1787,354
1788,354
1789,354
1790,354
1791,354
1792,354
1793,354
1794,354
1795,354
1796,354
1797,354
1798,354
1799,354
1800,354
1801,354
1802,354
1803,354
1804,354
1805,354
1806,354
1807,354
1808,354
1809,354
1810,354
1811,354
1812,354
1813,354
1814,354
