Iteration,Live Cell Count
0,5034
1,3722
2,2917
3,2170
4,1564
5,1042
6,641
7,391
8,221
9,143
10,107
11,96
12,89
13,82
14,80
15,80
16,80
17,80
18,80
19,80
20,80
21,80
22,80
23,80
24,80
25,80
26,80
27,80
28,80
29,80
30,80
31,80
32,80
33,80
34,80
35,80
36,80
37,80
38,80
39,80
40,80
